time,X_LEFT_WRIST,Y_LEFT_WRIST,Z_LEFT_WRIST,X_LEFT_THUMB_CMC,Y_LEFT_THUMB_CMC,Z_LEFT_THUMB_CMC,X_LEFT_THUMB_MCP,Y_LEFT_THUMB_MCP,Z_LEFT_THUMB_MCP,X_LEFT_THUMB_IP,Y_LEFT_THUMB_IP,Z_LEFT_THUMB_IP,X_LEFT_THUMB_TIP,Y_LEFT_THUMB_TIP,Z_LEFT_THUMB_TIP,X_LEFT_INDEX_FINGER_MCP,Y_LEFT_INDEX_FINGER_MCP,Z_LEFT_INDEX_FINGER_MCP,X_LEFT_INDEX_FINGER_PIP,Y_LEFT_INDEX_FINGER_PIP,Z_LEFT_INDEX_FINGER_PIP,X_LEFT_INDEX_FINGER_DIP,Y_LEFT_INDEX_FINGER_DIP,Z_LEFT_INDEX_FINGER_DIP,X_LEFT_INDEX_FINGER_TIP,Y_LEFT_INDEX_FINGER_TIP,Z_LEFT_INDEX_FINGER_TIP,X_LEFT_MIDDLE_FINGER_MCP,Y_LEFT_MIDDLE_FINGER_MCP,Z_LEFT_MIDDLE_FINGER_MCP,X_LEFT_MIDDLE_FINGER_PIP,Y_LEFT_MIDDLE_FINGER_PIP,Z_LEFT_MIDDLE_FINGER_PIP,X_LEFT_MIDDLE_FINGER_DIP,Y_LEFT_MIDDLE_FINGER_DIP,Z_LEFT_MIDDLE_FINGER_DIP,X_LEFT_MIDDLE_FINGER_TIP,Y_LEFT_MIDDLE_FINGER_TIP,Z_LEFT_MIDDLE_FINGER_TIP,X_LEFT_RING_FINGER_MCP,Y_LEFT_RING_FINGER_MCP,Z_LEFT_RING_FINGER_MCP,X_LEFT_RING_FINGER_PIP,Y_LEFT_RING_FINGER_PIP,Z_LEFT_RING_FINGER_PIP,X_LEFT_RING_FINGER_DIP,Y_LEFT_RING_FINGER_DIP,Z_LEFT_RING_FINGER_DIP,X_LEFT_RING_FINGER_TIP,Y_LEFT_RING_FINGER_TIP,Z_LEFT_RING_FINGER_TIP,X_LEFT_PINKY_FINGER_MCP,Y_LEFT_PINKY_FINGER_MCP,Z_LEFT_PINKY_FINGER_MCP,X_LEFT_PINKY_FINGER_PIP,Y_LEFT_PINKY_FINGER_PIP,Z_LEFT_PINKY_FINGER_PIP,X_LEFT_PINKY_FINGER_DIP,Y_LEFT_PINKY_FINGER_DIP,Z_LEFT_PINKY_FINGER_DIP,X_LEFT_PINKY_FINGER_TIP,Y_LEFT_PINKY_FINGER_TIP,Z_LEFT_PINKY_FINGER_TIP,X_RIGHT_WRIST,Y_RIGHT_WRIST,Z_RIGHT_WRIST,X_RIGHT_THUMB_CMC,Y_RIGHT_THUMB_CMC,Z_RIGHT_THUMB_CMC,X_RIGHT_THUMB_MCP,Y_RIGHT_THUMB_MCP,Z_RIGHT_THUMB_MCP,X_RIGHT_THUMB_IP,Y_RIGHT_THUMB_IP,Z_RIGHT_THUMB_IP,X_RIGHT_THUMB_TIP,Y_RIGHT_THUMB_TIP,Z_RIGHT_THUMB_TIP,X_RIGHT_INDEX_FINGER_MCP,Y_RIGHT_INDEX_FINGER_MCP,Z_RIGHT_INDEX_FINGER_MCP,X_RIGHT_INDEX_FINGER_PIP,Y_RIGHT_INDEX_FINGER_PIP,Z_RIGHT_INDEX_FINGER_PIP,X_RIGHT_INDEX_FINGER_DIP,Y_RIGHT_INDEX_FINGER_DIP,Z_RIGHT_INDEX_FINGER_DIP,X_RIGHT_INDEX_FINGER_TIP,Y_RIGHT_INDEX_FINGER_TIP,Z_RIGHT_INDEX_FINGER_TIP,X_RIGHT_MIDDLE_FINGER_MCP,Y_RIGHT_MIDDLE_FINGER_MCP,Z_RIGHT_MIDDLE_FINGER_MCP,X_RIGHT_MIDDLE_FINGER_PIP,Y_RIGHT_MIDDLE_FINGER_PIP,Z_RIGHT_MIDDLE_FINGER_PIP,X_RIGHT_MIDDLE_FINGER_DIP,Y_RIGHT_MIDDLE_FINGER_DIP,Z_RIGHT_MIDDLE_FINGER_DIP,X_RIGHT_MIDDLE_FINGER_TIP,Y_RIGHT_MIDDLE_FINGER_TIP,Z_RIGHT_MIDDLE_FINGER_TIP,X_RIGHT_RING_FINGER_MCP,Y_RIGHT_RING_FINGER_MCP,Z_RIGHT_RING_FINGER_MCP,X_RIGHT_RING_FINGER_PIP,Y_RIGHT_RING_FINGER_PIP,Z_RIGHT_RING_FINGER_PIP,X_RIGHT_RING_FINGER_DIP,Y_RIGHT_RING_FINGER_DIP,Z_RIGHT_RING_FINGER_DIP,X_RIGHT_RING_FINGER_TIP,Y_RIGHT_RING_FINGER_TIP,Z_RIGHT_RING_FINGER_TIP,X_RIGHT_PINKY_FINGER_MCP,Y_RIGHT_PINKY_FINGER_MCP,Z_RIGHT_PINKY_FINGER_MCP,X_RIGHT_PINKY_FINGER_PIP,Y_RIGHT_PINKY_FINGER_PIP,Z_RIGHT_PINKY_FINGER_PIP,X_RIGHT_PINKY_FINGER_DIP,Y_RIGHT_PINKY_FINGER_DIP,Z_RIGHT_PINKY_FINGER_DIP,X_RIGHT_PINKY_FINGER_TIP,Y_RIGHT_PINKY_FINGER_TIP,Z_RIGHT_PINKY_FINGER_TIP
1634.9666666666649,0.58157575,0.93431544,1.3150195e-07,0.56696486,0.9191289,-0.009929047,0.5547703,0.9131506,-0.01859739,0.54240257,0.9316313,-0.024890598,0.5318441,0.9499987,-0.031101838,0.59153044,0.8689145,-0.03497642,0.56975603,0.88186747,-0.047563575,0.5542357,0.9059131,-0.052570738,0.54569083,0.9226932,-0.05469427,0.60600734,0.89503026,-0.034197256,0.5778315,0.9180141,-0.046430077,0.5589875,0.93422407,-0.047089264,0.549073,0.937298,-0.047956504,0.6109654,0.9264238,-0.03275699,0.5830164,0.95310396,-0.043096527,0.56359184,0.961716,-0.041736282,0.5525765,0.95751125,-0.040289436,0.609605,0.9570905,-0.031698782,0.58763653,0.9720151,-0.038481597,0.5692985,0.9755609,-0.038598932,0.55710024,0.9718298,-0.03904752,0.3391785,0.8311976,1.7008736e-07,0.34560522,0.77792996,-0.0019253773,0.36643845,0.7388516,-0.007145173,0.39049435,0.7224492,-0.010864689,0.40730792,0.71937525,-0.014048206,0.3671514,0.74986535,-0.022073345,0.40409878,0.732831,-0.028020946,0.42038965,0.72565013,-0.027958727,0.42843944,0.7216625,-0.026360279,0.37350294,0.7871238,-0.02350364,0.4135621,0.76231873,-0.0285008,0.42898032,0.7486777,-0.026474634,0.43429458,0.739684,-0.024262413,0.38028258,0.8192381,-0.023562852,0.417841,0.7966689,-0.02570833,0.4324393,0.7781321,-0.022654904,0.43708175,0.7632897,-0.020174226,0.38676342,0.84481233,-0.023300631,0.4149972,0.8225851,-0.023290662,0.42726764,0.8055498,-0.020037962,0.43249163,0.7907504,-0.01716019
1668.3333333333314,0.60324615,0.9208105,3.0202013e-08,0.58828914,0.89857745,-0.00653648,0.56984794,0.89073795,-0.012477285,0.5530593,0.90931624,-0.016275087,0.54048485,0.9287853,-0.020896234,0.59533715,0.8724193,-0.027146652,0.5705749,0.8842896,-0.03648529,0.554739,0.9009904,-0.04059175,0.5468323,0.9139986,-0.042074006,0.60622644,0.9008877,-0.02721153,0.58064574,0.91625863,-0.035027634,0.5602597,0.9277314,-0.036662444,0.55045503,0.9323886,-0.038584966,0.6104858,0.9300927,-0.026674846,0.58500075,0.94601053,-0.032908954,0.563391,0.9520111,-0.03436372,0.5523267,0.9516024,-0.035408914,0.6092962,0.9587127,-0.026020985,0.5845115,0.97524303,-0.03172255,0.56690186,0.97472966,-0.033247136,0.557224,0.9663099,-0.03423608,0.33393943,0.8310326,1.690861e-07,0.3406532,0.77671814,-0.0023457264,0.36214966,0.7361388,-0.0072780964,0.3876417,0.7199717,-0.010656521,0.40576598,0.7203488,-0.013705924,0.3666019,0.75007546,-0.02085895,0.40190777,0.73369324,-0.026730252,0.41969618,0.7284127,-0.02748402,0.42970508,0.7259371,-0.026731497,0.37318608,0.78790444,-0.022189753,0.4123374,0.76633364,-0.02690353,0.4286834,0.75406396,-0.025803318,0.43494165,0.7440431,-0.024465721,0.37923312,0.820842,-0.022236902,0.41637853,0.8022337,-0.024748286,0.43149507,0.7859186,-0.022403514,0.43642402,0.77204627,-0.020357404,0.38460904,0.84665835,-0.021944333,0.41312963,0.8258483,-0.022732265,0.42620695,0.8097882,-0.019912258,0.43203983,0.79521096,-0.01721922
1701.699999999998,0.5924458,0.9191622,8.270526e-08,0.57986,0.8967731,-0.006321926,0.567394,0.884534,-0.010926054,0.5550505,0.8982981,-0.013265187,0.54729897,0.9143146,-0.015999332,0.5938615,0.86968744,-0.023743382,0.5729178,0.8792082,-0.032322094,0.55525947,0.8949484,-0.03620734,0.5478225,0.9066352,-0.037373364,0.60423,0.8980776,-0.023189204,0.5822503,0.9092027,-0.030327575,0.56022745,0.92223626,-0.0318191,0.550923,0.9292756,-0.033504575,0.607842,0.92788386,-0.022250727,0.5865635,0.94173616,-0.028816756,0.5630041,0.9484202,-0.03089165,0.5519913,0.94804794,-0.032033805,0.6064397,0.95703685,-0.021196336,0.58508784,0.9694318,-0.02783848,0.56665295,0.96945035,-0.03039565,0.5559762,0.9622012,-0.03191696,0.32634968,0.8300248,1.5569746e-07,0.3342485,0.7748452,-0.0011546501,0.35743016,0.7326886,-0.0045845737,0.3835932,0.7175122,-0.0070388657,0.40254107,0.7189384,-0.009152415,0.36234665,0.74819314,-0.01573959,0.39656356,0.7336324,-0.020439088,0.41532326,0.7297957,-0.0213794,0.42708844,0.7282921,-0.021239528,0.36928427,0.7851333,-0.017962027,0.4076594,0.7677725,-0.021678692,0.42500424,0.75826246,-0.021764688,0.4330667,0.7488442,-0.021734932,0.37532765,0.8181724,-0.0191095,0.41296667,0.8066938,-0.02188757,0.42847848,0.79385895,-0.021492876,0.43400082,0.7799324,-0.0209979,0.38024417,0.84466344,-0.01978845,0.41034243,0.8320411,-0.02122658,0.4236473,0.8203409,-0.019508285,0.4293959,0.8068737,-0.017798875
1735.0666666666646,0.58488065,0.9243344,9.802676e-08,0.57539415,0.9004935,-0.0071916524,0.5622801,0.88619566,-0.0127336355,0.54794794,0.9027562,-0.01592264,0.5377551,0.9209751,-0.019541308,0.59420145,0.8633292,-0.028684862,0.57190555,0.87016153,-0.038355976,0.55473244,0.88802224,-0.042166863,0.54812205,0.9003408,-0.04308274,0.60482234,0.8932249,-0.028071545,0.5794176,0.901231,-0.035767697,0.5594219,0.9149409,-0.03606759,0.55245626,0.9195395,-0.037106365,0.60760003,0.9241042,-0.026899148,0.5820554,0.93504494,-0.03345675,0.5616559,0.94124085,-0.033561744,0.55356586,0.9372299,-0.033534564,0.60515046,0.9538376,-0.025747936,0.58131576,0.9616071,-0.031130366,0.5633024,0.96119905,-0.031969298,0.5532473,0.9538786,-0.03267238,0.31704938,0.824274,1.6215367e-07,0.32734942,0.7698026,-0.0021658402,0.35074037,0.7281844,-0.00628177,0.37798777,0.7124133,-0.009425641,0.3985107,0.71544224,-0.012316574,0.35860798,0.748121,-0.015950998,0.39109293,0.73460793,-0.021556053,0.40952638,0.73036015,-0.023664117,0.4220152,0.7287219,-0.024698725,0.36504862,0.78438765,-0.018370701,0.4013504,0.76895165,-0.022766424,0.41972056,0.76055664,-0.024052668,0.43018568,0.7523174,-0.02515777,0.36946076,0.81804574,-0.019949028,0.40439013,0.80950075,-0.023432733,0.42169726,0.7991972,-0.024051528,0.43089035,0.78746,-0.024534382,0.3720494,0.8462832,-0.021178577,0.40037528,0.8376869,-0.023775456,0.41554424,0.82742816,-0.023289504,0.42511413,0.8154379,-0.022627002
1768.4333333333311,0.60029364,0.91502506,5.697188e-08,0.5855023,0.8913499,-0.005881889,0.56711185,0.8801261,-0.0111441845,0.5493812,0.8949938,-0.014379201,0.53657746,0.91111314,-0.018155925,0.5952416,0.8604654,-0.025014613,0.5698678,0.8664495,-0.034242388,0.5520183,0.8782067,-0.038403574,0.5443894,0.88855046,-0.039734706,0.60378164,0.8893937,-0.025122346,0.57883805,0.89656717,-0.032998905,0.55684584,0.9029666,-0.034256797,0.54837763,0.9070943,-0.035478543,0.606207,0.91945624,-0.024737725,0.58169866,0.9268103,-0.030736392,0.55881906,0.92915046,-0.030978102,0.5487042,0.9290522,-0.030732263,0.6035285,0.9497227,-0.024262974,0.5791383,0.95573467,-0.030308567,0.5597319,0.95271355,-0.031666584,0.5490931,0.9456501,-0.031996556,0.30602297,0.8158187,1.5827943e-07,0.3183517,0.76442766,-0.0027909004,0.34009245,0.72330046,-0.0072768624,0.365739,0.70391995,-0.010837581,0.38717154,0.70480597,-0.014013619,0.35037538,0.7461022,-0.01499236,0.38362643,0.7329288,-0.021188615,0.40266952,0.7285408,-0.02338003,0.41582394,0.72602403,-0.024212763,0.3564289,0.7823299,-0.017307015,0.3934362,0.7687241,-0.02222467,0.41314387,0.7609174,-0.02395347,0.4253704,0.7526523,-0.025139049,0.35997385,0.81599486,-0.019018203,0.39524487,0.81133056,-0.023600627,0.41381407,0.80292267,-0.025114117,0.42495278,0.79219395,-0.02584251,0.36139876,0.8444122,-0.020351196,0.38938966,0.8406046,-0.023870273,0.40535778,0.8330593,-0.023968244,0.4163331,0.8226312,-0.023450648
1801.7999999999977,0.6068626,0.91464174,-1.7675507e-08,0.5903393,0.8884573,-0.0058039236,0.5670612,0.87510276,-0.011619704,0.5457185,0.88618255,-0.015778163,0.5304445,0.8980784,-0.02061397,0.59004235,0.84785324,-0.021800509,0.56526,0.8471459,-0.030763859,0.55069405,0.85653895,-0.03620807,0.5441771,0.8659644,-0.03912747,0.59644485,0.8767029,-0.02241891,0.57266843,0.87677175,-0.029350672,0.5533186,0.88347286,-0.03247478,0.54313177,0.8890312,-0.03565347,0.59892404,0.9068681,-0.022578977,0.574758,0.90892637,-0.028250502,0.55491865,0.9098907,-0.029236026,0.5448771,0.9101713,-0.03011438,0.5977664,0.93626046,-0.022633072,0.5732363,0.93702006,-0.02849079,0.5564158,0.9335713,-0.029207237,0.5474493,0.92883295,-0.02940425,0.29508567,0.8071994,1.6807908e-07,0.30942538,0.7548415,-0.003385361,0.33010027,0.71555734,-0.008487864,0.35414037,0.6977131,-0.012942043,0.3744176,0.6946145,-0.016929118,0.3399269,0.73914045,-0.014067735,0.37251696,0.7274877,-0.021992583,0.3920788,0.72582346,-0.025849622,0.4065057,0.72596705,-0.02776773,0.34488693,0.775142,-0.016796742,0.38110527,0.7661433,-0.022918288,0.4019771,0.7615303,-0.025624467,0.41663936,0.7567632,-0.027636928,0.34721422,0.8089068,-0.019317502,0.38235074,0.80766886,-0.025027452,0.4022355,0.8030076,-0.026571672,0.41592228,0.7956794,-0.02741779,0.34716132,0.8383233,-0.021679616,0.37485167,0.8390618,-0.026020044,0.39106187,0.8341896,-0.02608438,0.40317065,0.8258753,-0.025631957
1835.1666666666642,0.5999447,0.90365195,1.2119258e-07,0.58613294,0.9029093,-0.001549302,0.5755797,0.9023063,-0.0035420936,0.56718683,0.90250087,-0.0055832923,0.5601131,0.89924955,-0.007920217,0.5907085,0.8948984,-0.008120168,0.5710074,0.88739574,-0.0128430575,0.55462086,0.8839316,-0.015110735,0.54248124,0.88233685,-0.016480707,0.5933212,0.89618367,-0.010716951,0.57332456,0.8816748,-0.016159795,0.554409,0.87715644,-0.019264707,0.5412119,0.8741334,-0.021588128,0.5929354,0.9007172,-0.01329092,0.5732422,0.88706803,-0.019931762,0.55288184,0.8803539,-0.023838613,0.53918046,0.8760711,-0.025884531,0.58941793,0.91160697,-0.0154841775,0.5726136,0.9087314,-0.021890068,0.55717474,0.90521955,-0.024942433,0.54433984,0.9013361,-0.026772559,0.2823083,0.7973092,1.971772e-07,0.29610887,0.7446052,-0.004244126,0.31742206,0.7060789,-0.009562333,0.34086075,0.68882304,-0.013864713,0.36006662,0.6797394,-0.017869953,0.3278994,0.7290505,-0.017147014,0.36064067,0.7194769,-0.025724957,0.3809385,0.7185404,-0.02996518,0.39631015,0.71972674,-0.032027226,0.33175847,0.76646084,-0.019614106,0.36795807,0.7609402,-0.02625733,0.3899219,0.75810045,-0.029207945,0.4055461,0.75515926,-0.031436265,0.33303478,0.8011415,-0.021778205,0.367789,0.8017219,-0.027920282,0.38831142,0.7992267,-0.029965883,0.4026558,0.79415804,-0.031171475,0.33189255,0.83054835,-0.023785528,0.36021864,0.83306766,-0.028740361,0.37748954,0.8302645,-0.02935296,0.39094028,0.8249054,-0.029290097
1868.5333333333308,0.6068416,0.88133764,6.3664785e-08,0.59715945,0.8511931,-0.006191142,0.58076924,0.8202667,-0.01148098,0.56171066,0.81446886,-0.014833687,0.5486888,0.8197158,-0.01873108,0.5890317,0.8158037,-0.024530156,0.5655187,0.8036888,-0.03431761,0.54728276,0.8097373,-0.038983308,0.5358961,0.8193422,-0.040972885,0.59034157,0.84659564,-0.024703227,0.5681068,0.8399833,-0.032966994,0.5478968,0.8428076,-0.03462732,0.537172,0.84710735,-0.036129076,0.58961713,0.87703466,-0.024690354,0.56928426,0.87228346,-0.031129735,0.5495521,0.86946845,-0.032390535,0.53924626,0.8679002,-0.033133894,0.58598024,0.9074893,-0.024713244,0.5649284,0.90370923,-0.03130743,0.5490086,0.8985172,-0.033726685,0.5385245,0.891527,-0.034900226,0.26617998,0.78401417,2.022453e-07,0.28084296,0.73273146,-0.0036298577,0.30356276,0.6964171,-0.008201837,0.32685968,0.67954296,-0.012082129,0.34427536,0.66485864,-0.015833473,0.31453452,0.71650326,-0.015370578,0.3474055,0.70884854,-0.023769714,0.36753458,0.7095071,-0.028082121,0.3833389,0.7116273,-0.03035058,0.3175763,0.75264543,-0.01847389,0.3530421,0.7506335,-0.025089992,0.37520096,0.7502675,-0.028536923,0.3921218,0.7494123,-0.031227969,0.31737757,0.7873093,-0.021386413,0.3512946,0.79254043,-0.027757702,0.37195623,0.794174,-0.030456286,0.38747534,0.79237235,-0.03221093,0.31462887,0.81774926,-0.024138058,0.3425919,0.82352173,-0.029561242,0.360031,0.8236127,-0.030724674,0.37451273,0.82085526,-0.031135777
1901.8999999999974,0.6014086,0.867196,-1.09224265e-08,0.5881364,0.836307,-0.0069656936,0.56575584,0.81201684,-0.012994945,0.5407714,0.81599116,-0.017412981,0.5233777,0.8225472,-0.02260211,0.58197105,0.8003593,-0.02287709,0.5608765,0.7875233,-0.0335411,0.541549,0.7930151,-0.0400199,0.5271104,0.80175924,-0.04390004,0.58480346,0.8290967,-0.023976421,0.56485283,0.8191561,-0.032463152,0.5437599,0.823739,-0.036297236,0.5291942,0.82868636,-0.040114895,0.58598745,0.8601921,-0.024891453,0.5657752,0.85499364,-0.033131856,0.5466351,0.8548709,-0.035597544,0.5336465,0.855682,-0.03745113,0.5839402,0.8928039,-0.02572079,0.5626965,0.8887204,-0.034486793,0.546516,0.88358307,-0.03725872,0.5355844,0.8792826,-0.038826726,0.2506046,0.77209514,2.0524556e-07,0.26596633,0.72070205,-0.0026654145,0.2896967,0.68447053,-0.006342586,0.31226102,0.6670797,-0.009546438,0.32823467,0.65149176,-0.012659556,0.300374,0.7041665,-0.0141085675,0.3336723,0.6957976,-0.022000756,0.3541335,0.6969789,-0.025952242,0.36991245,0.7000745,-0.027930172,0.30302936,0.73923117,-0.017474921,0.3387627,0.73790073,-0.023441702,0.36136478,0.73874277,-0.026568713,0.37827656,0.73971415,-0.029046906,0.30245104,0.77354765,-0.020582892,0.33555052,0.77966577,-0.026092881,0.35615316,0.7826571,-0.028370807,0.37168851,0.7828404,-0.029982936,0.29948273,0.8041804,-0.023535838,0.32623705,0.8114501,-0.028068727,0.3433409,0.8133404,-0.028701214,0.35777873,0.81315815,-0.028850647
1935.266666666664,0.6009276,0.8466552,-1.4898661e-09,0.5858119,0.81687456,-0.007448115,0.5597381,0.7980472,-0.012368558,0.5330058,0.80926454,-0.015739871,0.5161316,0.8221045,-0.019778859,0.57833344,0.7844477,-0.01817965,0.55779105,0.7663815,-0.025633875,0.5373434,0.7696041,-0.03004246,0.52129716,0.7765193,-0.033100985,0.58082896,0.81292933,-0.018173268,0.5586373,0.8065097,-0.024508066,0.53773755,0.8095941,-0.02841881,0.52224755,0.8128384,-0.032475516,0.5817639,0.8432843,-0.018094126,0.5581829,0.84457445,-0.024806444,0.5387973,0.8435616,-0.028130526,0.5244421,0.84398574,-0.030611511,0.57942814,0.8731518,-0.0179597,0.5546447,0.87525845,-0.025500907,0.53763366,0.8712912,-0.028754378,0.5251739,0.86741465,-0.030820107,0.23455338,0.75403374,2.0045884e-07,0.25185007,0.7046728,-0.002245321,0.27616647,0.66942596,-0.005656509,0.2974544,0.6509652,-0.008823253,0.31209597,0.63497794,-0.012073953,0.28760314,0.6879511,-0.013068344,0.31914562,0.6795854,-0.021086736,0.33919877,0.6810768,-0.025475571,0.35504603,0.6844315,-0.027919857,0.2899246,0.7218827,-0.01687723,0.32424936,0.7227813,-0.02311814,0.34643745,0.7246193,-0.026625408,0.3632846,0.7260953,-0.029401056,0.28852603,0.75647193,-0.020511877,0.3202175,0.7653159,-0.026339795,0.3405796,0.769214,-0.028829165,0.35618556,0.7702075,-0.030594395,0.2843928,0.7882715,-0.024010526,0.31012708,0.79741013,-0.028703468,0.3269662,0.80055195,-0.029469797,0.34157452,0.80181587,-0.029779652
1968.6333333333305,0.5978345,0.84002966,6.270541e-08,0.59181833,0.8039168,-0.0043313866,0.5734445,0.7797718,-0.008803948,0.55274457,0.7797089,-0.011991187,0.53846717,0.78784645,-0.016357586,0.5772583,0.77201986,-0.021224922,0.552319,0.7523072,-0.028706852,0.5326499,0.7503858,-0.032232802,0.51630145,0.7528257,-0.034490585,0.5760073,0.80239904,-0.022892984,0.551808,0.79290015,-0.029924277,0.5312023,0.79229945,-0.03341159,0.51494634,0.79314655,-0.036673456,0.57435447,0.83481055,-0.023724308,0.55039024,0.8333672,-0.030303782,0.53066623,0.831703,-0.033167697,0.5158105,0.8309375,-0.035229813,0.571461,0.8644592,-0.024196275,0.54791754,0.8627704,-0.031094069,0.5317701,0.85783243,-0.033371028,0.51959205,0.8521176,-0.034544062,0.21775883,0.7390614,1.9307434e-07,0.23533762,0.68938,-0.0019898133,0.26127967,0.6538713,-0.005068637,0.28295487,0.6350722,-0.007906122,0.2965015,0.61702794,-0.010822603,0.27182543,0.6702402,-0.012277074,0.3033486,0.6624911,-0.020130783,0.3237088,0.6651458,-0.024514997,0.33979592,0.6696155,-0.026992455,0.27409396,0.70498765,-0.016140327,0.30885416,0.7064136,-0.021984193,0.3312274,0.7096923,-0.02544208,0.34830487,0.71269804,-0.028277798,0.27276087,0.7408344,-0.01982359,0.3048732,0.749137,-0.025236608,0.32487887,0.75455487,-0.027411487,0.34027725,0.757382,-0.029046092,0.26891765,0.77384835,-0.023396635,0.29487017,0.7812756,-0.02756791,0.31134373,0.78554714,-0.027957711,0.32576102,0.78879374,-0.028113717
2001.999999999997,0.596167,0.8205977,5.1428138e-08,0.5870055,0.7852961,-0.004173029,0.56778824,0.7587077,-0.008562602,0.5475091,0.75448495,-0.011734084,0.53308284,0.7615038,-0.016060527,0.5721997,0.7510389,-0.020972015,0.5496645,0.7298275,-0.028734153,0.53069973,0.72850466,-0.032221787,0.51474965,0.73209846,-0.034263615,0.57277364,0.7795798,-0.022663498,0.5488716,0.77149916,-0.030380784,0.528778,0.77289134,-0.033791356,0.51273376,0.77532864,-0.03682585,0.5716936,0.8118873,-0.023577739,0.547168,0.81353277,-0.03139754,0.5277986,0.8136612,-0.034588825,0.512648,0.81510293,-0.036571268,0.5683721,0.8433291,-0.023983726,0.5433668,0.84468055,-0.031321436,0.52627015,0.84167933,-0.033876356,0.5123701,0.8378258,-0.03524956,0.20364451,0.72398335,1.860351e-07,0.22306615,0.67658037,-0.0014242348,0.2483117,0.6406269,-0.0044066817,0.26873556,0.6205422,-0.0073616155,0.28213748,0.6035202,-0.010271264,0.2569794,0.65387326,-0.011673888,0.2876508,0.64486766,-0.019816598,0.3073475,0.64712876,-0.024302097,0.3231154,0.6511913,-0.02683545,0.25901943,0.6879109,-0.015872534,0.2929598,0.6880475,-0.022216884,0.314841,0.6912307,-0.025583679,0.33196732,0.69434774,-0.028208895,0.25765237,0.72416776,-0.019925287,0.2888603,0.7318169,-0.025964564,0.3083797,0.7370369,-0.02790693,0.32365584,0.73985827,-0.029163465,0.25393596,0.7586039,-0.023839777,0.2793764,0.76567996,-0.028497191,0.29557878,0.7697576,-0.028975064,0.3099809,0.7730728,-0.02906455
2035.3666666666636,0.5945342,0.79546654,3.8147334e-08,0.5805597,0.76343954,-0.0041985093,0.5553853,0.73720855,-0.0070092,0.53308725,0.72786415,-0.008637442,0.51577544,0.7208964,-0.0111165745,0.5634474,0.7335282,-0.019115519,0.54541653,0.7080396,-0.025689693,0.528962,0.7037335,-0.028215801,0.5144672,0.7052655,-0.029776175,0.56553674,0.7596708,-0.020430405,0.5441992,0.75094664,-0.026798157,0.5249701,0.75338453,-0.029129978,0.5084572,0.75783837,-0.031759758,0.56620467,0.79115766,-0.021212656,0.5430631,0.7937469,-0.027855854,0.52413946,0.7957483,-0.03029908,0.50818056,0.79918575,-0.0322741,0.56512004,0.8230232,-0.021591412,0.53971887,0.828969,-0.028494617,0.52236193,0.8284216,-0.031380713,0.50789285,0.8275239,-0.033230923,0.18860182,0.71074986,1.8780439e-07,0.207748,0.6641106,-0.0022219564,0.23251075,0.6271918,-0.005798644,0.2532437,0.60551757,-0.009210723,0.268331,0.587507,-0.012288173,0.23858365,0.63806844,-0.012667706,0.26926872,0.6277299,-0.021125712,0.28863114,0.62837434,-0.025459822,0.3043961,0.6307517,-0.027785502,0.24035326,0.6713251,-0.016531551,0.27454853,0.67119163,-0.023244884,0.29622418,0.6734821,-0.026292719,0.3132955,0.6760864,-0.028558396,0.23925716,0.7070633,-0.020314107,0.2704695,0.71400553,-0.026546262,0.28952113,0.7178146,-0.027984304,0.30436832,0.7194099,-0.028717056,0.2365858,0.74131584,-0.024041869,0.26246476,0.7480391,-0.028420312,0.27877375,0.751004,-0.028549055,0.2935597,0.75293344,-0.028338244
2068.7333333333304,0.5919421,0.7762169,6.7228015e-08,0.5740879,0.74184906,-0.0043942854,0.5475603,0.7163244,-0.007730426,0.52419955,0.7025606,-0.009789572,0.5056543,0.69332135,-0.012764327,0.5583158,0.71585363,-0.022243686,0.54244614,0.689309,-0.030160535,0.52716815,0.68152934,-0.033402078,0.51277477,0.6782546,-0.035613943,0.56105906,0.740176,-0.023598416,0.54159707,0.7323848,-0.03111171,0.52277523,0.7332115,-0.033574846,0.5063353,0.7357642,-0.03649753,0.5622373,0.77099144,-0.024284268,0.5384731,0.77592707,-0.031407334,0.5186031,0.7785563,-0.033427984,0.50246227,0.78095317,-0.035320666,0.56227684,0.80276996,-0.024689866,0.53891236,0.8106797,-0.032055426,0.5212454,0.81225973,-0.035180744,0.5064132,0.8130448,-0.03726288,0.17370445,0.6973846,1.8739057e-07,0.192967,0.65201074,-0.0024950157,0.21814233,0.61710906,-0.0065030437,0.24011844,0.59558636,-0.01025647,0.25374803,0.5720995,-0.013772887,0.22099859,0.62547326,-0.0135368,0.25010854,0.61183757,-0.022476703,0.2689326,0.610045,-0.026995853,0.2845735,0.61073256,-0.029467393,0.22167023,0.65694314,-0.01742434,0.25560147,0.6547761,-0.024741903,0.27718854,0.6556749,-0.02772362,0.29427692,0.65749735,-0.029973106,0.21987773,0.6913405,-0.021265054,0.25119475,0.69607145,-0.028566157,0.2700708,0.69958377,-0.030021166,0.2846105,0.70139724,-0.030580634,0.21712258,0.7251514,-0.025010115,0.24371359,0.73127174,-0.030482808,0.26014388,0.73472184,-0.03101576,0.27498832,0.73642546,-0.031022867
