time,X_NOSE,Y_NOSE,Z_NOSE,visibility_NOSE,X_LEFT_EYE_INNER,Y_LEFT_EYE_INNER,Z_LEFT_EYE_INNER,visibility_LEFT_EYE_INNER,X_LEFT_EYE,Y_LEFT_EYE,Z_LEFT_EYE,visibility_LEFT_EYE,X_LEFT_EYE_OUTER,Y_LEFT_EYE_OUTER,Z_LEFT_EYE_OUTER,visibility_LEFT_EYE_OUTER,X_RIGHT_EYE_OUTER,Y_RIGHT_EYE_OUTER,Z_RIGHT_EYE_OUTER,visibility_RIGHT_EYE_OUTER,X_RIGHT_EYE,Y_RIGHT_EYE,Z_RIGHT_EYE,visibility_RIGHT_EYE,X_RIGHT_EYE_OUTER,Y_RIGHT_EYE_OUTER,Z_RIGHT_EYE_OUTER,visibility_RIGHT_EYE_OUTER,X_LEFT_EAR,Y_LEFT_EAR,Z_LEFT_EAR,visibility_LEFT_EAR,X_RIGHT_EAR,Y_RIGHT_EAR,Z_RIGHT_EAR,visibility_RIGHT_EAR,X_MOUTH_LEFT,Y_MOUTH_LEFT,Z_MOUTH_LEFT,visibility_MOUTH_LEFT,X_MOUTH_RIGHT,Y_MOUTH_RIGHT,Z_MOUTH_RIGHT,visibility_MOUTH_RIGHT,X_LEFT_SHOULDER,Y_LEFT_SHOULDER,Z_LEFT_SHOULDER,visibility_LEFT_SHOULDER,X_RIGHT_SHOULDER,Y_RIGHT_SHOULDER,Z_RIGHT_SHOULDER,visibility_RIGHT_SHOULDER,X_LEFT_ELBOW,Y_LEFT_ELBOW,Z_LEFT_ELBOW,visibility_LEFT_ELBOW,X_RIGHT_ELBOW,Y_RIGHT_ELBOW,Z_RIGHT_ELBOW,visibility_RIGHT_ELBOW,X_LEFT_WRIST,Y_LEFT_WRIST,Z_LEFT_WRIST,visibility_LEFT_WRIST,X_RIGHT_WRIST,Y_RIGHT_WRIST,Z_RIGHT_WRIST,visibility_RIGHT_WRIST,X_LEFT_PINKY,Y_LEFT_PINKY,Z_LEFT_PINKY,visibility_LEFT_PINKY,X_RIGHT_PINKY,Y_RIGHT_PINKY,Z_RIGHT_PINKY,visibility_RIGHT_PINKY,X_LEFT_INDEX,Y_LEFT_INDEX,Z_LEFT_INDEX,visibility_LEFT_INDEX,X_RIGHT_INDEX,Y_RIGHT_INDEX,Z_RIGHT_INDEX,visibility_RIGHT_INDEX,X_LEFT_THUMB,Y_LEFT_THUMB,Z_LEFT_THUMB,visibility_LEFT_THUMB,X_RIGHT_THUMB,Y_RIGHT_THUMB,Z_RIGHT_THUMB,visibility_RIGHT_THUMB,X_LEFT_HIP,Y_LEFT_HIP,Z_LEFT_HIP,visibility_LEFT_HIP,X_RIGHT_HIP,Y_RIGHT_HIP,Z_RIGHT_HIP,visibility_RIGHT_HIP,X_LEFT_KNEE,Y_LEFT_KNEE,Z_LEFT_KNEE,visibility_LEFT_KNEE,X_RIGHT_KNEE,Y_RIGHT_KNEE,Z_RIGHT_KNEE,visibility_RIGHT_KNEE,X_LEFT_ANKLE,Y_LEFT_ANKLE,Z_LEFT_ANKLE,visibility_LEFT_ANKLE,X_RIGHT_ANKLE,Y_RIGHT_ANKLE,Z_RIGHT_ANKLE,visibility_RIGHT_ANKLE,X_LEFT_HEEL,Y_LEFT_HEEL,Z_LEFT_HEEL,visibility_LEFT_HEEL,X_RIGHT_HEEL,Y_RIGHT_HEEL,Z_RIGHT_HEEL,visibility_RIGHT_HEEL,X_LEFT_FOOT_INDEX,Y_LEFT_FOOT_INDEX,Z_LEFT_FOOT_INDEX,visibility_LEFT_FOOT_INDEX,X_RIGHT_FOOT_INDEX,Y_RIGHT_FOOT_INDEX,Z_RIGHT_FOOT_INDEX,visibility_RIGHT_FOOT_INDEX
7374.033333333349,0.55300003,0.31472218,-0.46987203,0.9999938,0.55690503,0.2656353,-0.43490648,0.99999094,0.5617889,0.2657374,-0.434884,0.9999926,0.5668049,0.2659843,-0.43456098,0.9999906,0.5358383,0.26438683,-0.456969,0.9999889,0.52303976,0.26322198,-0.45671156,0.99998724,0.507679,0.26240718,-0.45690277,0.99997914,0.5557213,0.28045654,-0.18414047,0.9999945,0.4691592,0.27754968,-0.28727028,0.9999881,0.55435544,0.36843318,-0.37496147,0.9999962,0.528675,0.36961043,-0.40516254,0.999995,0.6039801,0.5254979,-0.069415696,0.9999913,0.3607909,0.50444716,-0.13308029,0.9999045,0.6441874,0.90184987,-0.28080168,0.98716533,0.27818042,0.83381045,-0.4277696,0.929497,0.6010244,0.69010234,-0.7467578,0.9984579,0.31177834,0.6432914,-0.9545909,0.9508025,0.59149,0.6316221,-0.8289083,0.99583024,0.29372656,0.59901965,-1.0339,0.9196612,0.5910151,0.5733283,-0.7982282,0.9960312,0.2979671,0.5622128,-1.0212051,0.92319435,0.58850366,0.5943733,-0.7450027,0.99465656,0.32640392,0.5744927,-0.96239704,0.93005985,0.53743464,1.0318273,0.010155787,0.10237934,0.38302383,1.0929369,-0.0075005293,0.07213113,0.55676055,1.5246557,0.013365324,0.0012887458,0.40276256,1.5421237,0.11638706,0.000430522,0.5543629,1.9276998,0.30518246,7.876567e-05,0.40649357,1.9323812,0.4446891,1.9630292e-05,0.55418724,1.9805081,0.31615686,5.677051e-05,0.39891765,1.9857949,0.46754587,4.1187173e-05,0.54578614,2.0664709,0.0031288709,0.00016356683,0.42724192,2.0581312,0.12941399,9.8636134e-05
7407.400000000016,0.5490446,0.31275612,-0.6879415,0.99998546,0.55415624,0.26237845,-0.6504069,0.99997985,0.55933374,0.2620662,-0.65038043,0.9999858,0.5646486,0.26181847,-0.65020823,0.9999752,0.5321535,0.26169735,-0.67775726,0.9999757,0.51962656,0.26031274,-0.67775375,0.9999784,0.5048206,0.2589972,-0.6779839,0.9999583,0.5558274,0.2750213,-0.35519686,0.99998796,0.46784487,0.2725172,-0.48490906,0.99998295,0.55248547,0.36734152,-0.5730137,0.9999907,0.5246658,0.36740875,-0.6108343,0.9999907,0.60341805,0.52038264,-0.1622369,0.99997723,0.35547483,0.49873927,-0.2752371,0.9998679,0.6399377,0.88770056,-0.40163633,0.9887084,0.28387243,0.8349174,-0.5485326,0.9427372,0.6037641,0.686761,-0.9973072,0.9987974,0.30799234,0.6675237,-1.1125047,0.9733646,0.60021156,0.64852923,-1.0986601,0.9964384,0.28956768,0.61353385,-1.2034423,0.9499443,0.593498,0.5764927,-1.0738254,0.99655163,0.29434574,0.56846356,-1.1960506,0.95362836,0.5884322,0.5917952,-1.0004189,0.9950486,0.3224942,0.60041183,-1.1204028,0.9499096,0.5309459,1.0203191,0.025794486,0.13981049,0.3703074,1.0756236,-0.023306075,0.10948136,0.54426104,1.5381856,-0.0030045398,0.0031572897,0.38553497,1.5321505,-0.024405863,0.0011790522,0.53765213,1.955631,0.294469,8.234861e-05,0.37519467,1.9533454,0.24624172,3.2604366e-05,0.537112,2.013205,0.30549997,0.000100857775,0.36394608,2.0177991,0.25907817,6.376994e-05,0.52351797,2.0989726,-0.012490275,0.00017601557,0.39856836,2.083303,-0.10098383,0.00012898818
7440.766666666683,0.5486143,0.31608117,-0.59354454,0.9999157,0.552425,0.26471585,-0.5550009,0.99992466,0.5574106,0.2642138,-0.55513394,0.9999416,0.56236166,0.2638365,-0.55523556,0.99992025,0.5314881,0.26421005,-0.5860873,0.9999052,0.51890475,0.2629537,-0.58606255,0.9999064,0.5040342,0.26184326,-0.5863764,0.9998671,0.5541965,0.2773226,-0.26015478,0.99995744,0.46765482,0.27714086,-0.40325835,0.9999392,0.5520048,0.36949688,-0.47542286,0.9999552,0.5280976,0.37218428,-0.5173248,0.9999634,0.5959093,0.5134239,-0.031325374,0.9999027,0.3630618,0.49578732,-0.2176624,0.99965096,0.64048547,0.86355,-0.25484532,0.97496563,0.28878766,0.8073522,-0.45771587,0.9360638,0.6126976,0.66554743,-0.8026466,0.9889416,0.35128024,0.7096487,-0.9043223,0.8853403,0.6035442,0.6217821,-0.8974952,0.97212124,0.36887458,0.70175296,-0.98014265,0.81198615,0.5941378,0.5782894,-0.8686269,0.97308505,0.3442189,0.62116903,-0.9840414,0.8270285,0.5895173,0.59395736,-0.8052676,0.96278244,0.36879405,0.6601547,-0.91310763,0.81018394,0.52792305,1.0221332,0.052070998,0.2946656,0.37862682,1.077401,-0.049820628,0.22255684,0.57917976,1.4636917,-0.08150461,0.060361747,0.40498543,1.4894578,-0.1715081,0.024812186,0.5395971,1.9093302,0.11463822,0.0011398993,0.37734005,1.9476676,-0.038624447,0.00081237365,0.52857274,1.9619408,0.11779024,0.0012328394,0.36060658,2.0187044,-0.038938526,0.001478554,0.5283433,2.0695558,-0.16991991,0.001971113,0.40983477,2.0793684,-0.36996663,0.0015035113
7474.13333333335,0.546255,0.31944406,-0.62917155,0.9999757,0.5501145,0.26783252,-0.58999133,0.99996793,0.5551589,0.26647973,-0.5899792,0.9999769,0.5604277,0.26524574,-0.58973444,0.9999628,0.52926683,0.26799107,-0.61855465,0.9999602,0.5167512,0.26648712,-0.6184862,0.9999646,0.5024112,0.26465875,-0.61879355,0.99993646,0.5522968,0.2764871,-0.28818786,0.9999807,0.46639505,0.27913588,-0.42093033,0.99997556,0.5511823,0.36731905,-0.511908,0.9999856,0.5252315,0.36957586,-0.5505278,0.9999851,0.6144934,0.5232798,-0.09893544,0.9999578,0.35867465,0.50925136,-0.24987097,0.99974674,0.6619367,0.89994913,-0.3694726,0.9851436,0.28049737,0.83529395,-0.56112826,0.93140626,0.6056157,0.7156174,-0.98174995,0.99817085,0.32859465,0.6771555,-1.1103323,0.9501924,0.5974225,0.66169727,-1.0898366,0.99483514,0.34526274,0.6612649,-1.2049024,0.9137717,0.5945647,0.5924198,-1.0618591,0.99500704,0.34640092,0.6028339,-1.1955608,0.91843563,0.5858274,0.6191455,-0.98551697,0.99303234,0.34811085,0.61486894,-1.1176623,0.91742045,0.55422103,1.1179075,0.02872301,0.14874595,0.3766463,1.1112698,-0.026153976,0.11305081,0.5544945,1.5790147,0.061685756,0.0028219554,0.38872957,1.5750916,0.044417407,0.0009171408,0.5447599,1.9971193,0.3991934,0.00013958149,0.37941223,1.9932945,0.3684102,4.1556854e-05,0.5451337,2.0531206,0.41314995,0.00014327462,0.3686927,2.0552495,0.38746592,8.8297274e-05,0.5278412,2.1423204,0.07336376,0.00024331427,0.40221843,2.125493,0.007770808,0.00016136798
7507.500000000016,0.54790074,0.31478965,-0.64386946,0.9999906,0.5519651,0.26132238,-0.6053669,0.9999857,0.55681914,0.26045305,-0.605321,0.9999901,0.56166905,0.26013494,-0.6050394,0.9999815,0.5307017,0.26094753,-0.6330761,0.9999831,0.51821095,0.2598098,-0.6329774,0.99998546,0.5032427,0.25842386,-0.63321835,0.99997056,0.5523559,0.2739796,-0.30938488,0.9999906,0.4651496,0.27128923,-0.44176975,0.9999882,0.5514712,0.3656705,-0.52973825,0.9999926,0.5252634,0.36823988,-0.568061,0.9999933,0.6030118,0.5255774,-0.12964825,0.99997747,0.35458612,0.50175655,-0.2496688,0.99987364,0.639916,0.89606464,-0.3627276,0.9880927,0.2780936,0.8330517,-0.5459194,0.9417885,0.6024281,0.70078325,-0.9497048,0.99920136,0.2919435,0.66161615,-1.115636,0.9822863,0.5994657,0.64874154,-1.0514748,0.99789524,0.2811671,0.6171461,-1.2068019,0.9702496,0.59055144,0.5799867,-1.0284407,0.9979492,0.27620924,0.5706797,-1.1996125,0.97218406,0.58500665,0.60038614,-0.95382446,0.99704427,0.30647022,0.5907613,-1.1238984,0.9708555,0.5293585,1.0336037,0.029351646,0.14503561,0.36330983,1.0950384,-0.026910875,0.11096379,0.5383215,1.5598568,0.053920653,0.0026508549,0.3778084,1.5596845,0.03716507,0.0007752713,0.52945185,1.9731884,0.37558427,0.00014960271,0.36845195,1.9725007,0.3501704,3.646845e-05,0.52841604,2.0289228,0.3888575,0.00017037381,0.35732633,2.0335817,0.36823514,7.918122e-05,0.51601005,2.1166635,0.0707323,0.00028015807,0.38949272,2.0997586,0.0075458237,0.00014462789
7540.866666666683,0.5488352,0.31575805,-0.56918365,0.9999584,0.5513964,0.26371008,-0.5309569,0.99995375,0.5560253,0.26244044,-0.53100777,0.9999609,0.5607256,0.26158512,-0.5308924,0.99994755,0.531637,0.26421016,-0.5566453,0.999944,0.5201135,0.26332253,-0.55650574,0.9999409,0.5054932,0.26192445,-0.55670327,0.99991417,0.54864216,0.27501583,-0.24455866,0.9999696,0.4651212,0.2763586,-0.36555624,0.99995697,0.55212915,0.36596173,-0.45805755,0.9999722,0.52912813,0.36813575,-0.493281,0.99997234,0.60217035,0.52046597,-0.070471235,0.9999399,0.35565335,0.5105179,-0.20159836,0.99963725,0.64129245,0.87614346,-0.29478067,0.9526146,0.2718951,0.8336297,-0.52643967,0.9084496,0.60997605,0.6968412,-0.8129315,0.9949051,0.31207463,0.6501668,-1.076789,0.94975,0.6020032,0.6579396,-0.90447724,0.9891588,0.3231066,0.61125034,-1.1656805,0.91639525,0.59227073,0.5970068,-0.87709695,0.98993,0.32404348,0.5615609,-1.1567599,0.92385167,0.5912474,0.619079,-0.8155564,0.9862087,0.3291889,0.58305323,-1.0852892,0.9195934,0.5426753,1.1170542,0.028495772,0.043574497,0.3766632,1.1133988,-0.025954386,0.029191371,0.54368645,1.5923504,-0.011582626,0.0033677616,0.3891716,1.5925288,-0.03359066,0.0015223043,0.53277755,2.031361,0.23928006,9.4648094e-05,0.37755358,2.0325472,0.16888033,3.2225078e-05,0.53049433,2.0907252,0.2450276,8.021603e-05,0.36428058,2.0984702,0.17692477,6.5206754e-05,0.52413785,2.16779,-0.072415605,0.00020742079,0.40436286,2.1560302,-0.18444747,0.00012677185
7574.23333333335,0.54560477,0.31858063,-0.6723967,0.99998534,0.5496027,0.26398516,-0.6373154,0.9999789,0.55438775,0.26287013,-0.63723433,0.999984,0.55929303,0.26220155,-0.63699996,0.9999722,0.5290171,0.26443064,-0.66370887,0.99997604,0.51673776,0.2634464,-0.6635977,0.9999776,0.5016443,0.26221615,-0.66382235,0.99995875,0.54929394,0.27503598,-0.3470051,0.99998605,0.46278638,0.27430958,-0.4714144,0.99998164,0.54869515,0.369295,-0.55910313,0.99999034,0.5237664,0.37296844,-0.5950485,0.9999907,0.60533774,0.52022797,-0.16380706,0.9999733,0.35379913,0.5023751,-0.2778528,0.9998783,0.6504879,0.8899476,-0.40507302,0.9864959,0.28133672,0.842294,-0.59138685,0.9543888,0.5997608,0.7038536,-0.9893754,0.9986859,0.29626492,0.65436125,-1.181693,0.9851269,0.596926,0.65166855,-1.0899026,0.996265,0.28529602,0.6143436,-1.2769674,0.9716985,0.5889023,0.5807591,-1.0628455,0.99634594,0.28313875,0.56803864,-1.2689422,0.973362,0.58314115,0.60363466,-0.99182445,0.99495846,0.30042362,0.57930195,-1.1904138,0.9714054,0.53677446,1.0341227,0.019944591,0.15196326,0.37115663,1.0967114,-0.01745483,0.12188776,0.5458221,1.5542624,0.046602365,0.0027803525,0.38560408,1.5538241,0.05880867,0.0009774817,0.53695273,1.9671936,0.37886545,0.000120822,0.37525904,1.96533,0.385934,3.7821563e-05,0.5361696,2.0240715,0.3931592,0.00014364136,0.36479288,2.0277767,0.40575346,8.06497e-05,0.52335644,2.1108317,0.07518823,0.00023382863,0.39442936,2.09482,0.049712572,0.00013832266
7607.600000000017,0.54466265,0.3148715,-0.67672867,0.9999777,0.5474714,0.26180577,-0.6376028,0.9999746,0.5524152,0.26078957,-0.6375965,0.99997985,0.5573401,0.2598048,-0.63741577,0.9999708,0.52650344,0.26255208,-0.6693043,0.9999697,0.51401913,0.261783,-0.66918796,0.9999697,0.49933565,0.26113796,-0.66952777,0.9999497,0.5491371,0.27147073,-0.3260958,0.9999832,0.46242863,0.27532595,-0.47297284,0.9999814,0.54886454,0.3656553,-0.55361205,0.9999881,0.5241079,0.369793,-0.5964615,0.9999882,0.60500586,0.51199627,-0.098357245,0.9999567,0.35655835,0.50009304,-0.28771678,0.99976414,0.65035325,0.88360906,-0.33574846,0.9808153,0.2805276,0.8114027,-0.5429472,0.929126,0.6081511,0.7004334,-0.97001773,0.9956683,0.321861,0.7435367,-1.0753312,0.87774783,0.5989355,0.6627301,-1.0786413,0.98788923,0.3366335,0.7570074,-1.1706448,0.823993,0.5922579,0.5976319,-1.0588201,0.98850536,0.33917567,0.6990292,-1.1741704,0.842798,0.5877492,0.61580855,-0.9779237,0.983621,0.33971745,0.6997949,-1.0871869,0.83004344,0.5355253,1.0295161,0.032154564,0.18124719,0.37374932,1.0784088,-0.029415054,0.13358742,0.547155,1.5378324,0.028247496,0.0032220448,0.3886239,1.5301569,0.01561268,0.001031878,0.5397009,1.9465917,0.35538855,7.8966616e-05,0.3799175,1.9432201,0.3327565,3.7063925e-05,0.54005086,2.0039783,0.3680009,8.990127e-05,0.36896637,2.0079386,0.34978905,8.352375e-05,0.522816,2.0861838,0.019815406,0.00019272594,0.40404895,2.0683157,-0.037041567,0.00015432615
7640.9666666666835,0.5400663,0.308603,-0.53987694,0.9999778,0.5454679,0.2581063,-0.5038897,0.99997103,0.5508215,0.25763834,-0.5039111,0.99997735,0.5563695,0.2571348,-0.5037091,0.9999678,0.5233551,0.25825655,-0.52330697,0.9999629,0.51080114,0.25749606,-0.5231137,0.99996126,0.49640355,0.2568037,-0.5233535,0.99993694,0.54953694,0.27063298,-0.23174126,0.99998116,0.46150094,0.27041876,-0.3240277,0.99996734,0.5442423,0.36194932,-0.43531206,0.99998724,0.516558,0.36381793,-0.46209377,0.9999858,0.5990881,0.5067064,-0.07871502,0.9999771,0.3556372,0.505739,-0.14161174,0.9998253,0.6360875,0.87760246,-0.3047444,0.9859153,0.29443005,0.843876,-0.39072603,0.90430295,0.5953587,0.68951756,-0.8568362,0.9980202,0.30297932,0.70050675,-0.94360936,0.93161553,0.58332676,0.6227523,-0.9570185,0.994846,0.29176843,0.64602387,-1.0315967,0.90303403,0.5858977,0.56780696,-0.93485165,0.99506336,0.29526985,0.601486,-1.037501,0.91273147,0.581401,0.5894649,-0.86077255,0.9929645,0.3149278,0.63805246,-0.9584804,0.9132335,0.5340508,1.0236734,0.011564975,0.12641546,0.37849858,1.0753438,-0.0090077305,0.09495409,0.55196434,1.5306562,0.01883825,0.002043072,0.39788026,1.5336542,0.034708735,0.00070127926,0.5476917,1.9423972,0.315548,0.00010090549,0.39437917,1.9460698,0.30661848,3.121971e-05,0.54813826,1.9948385,0.32628143,9.746368e-05,0.38498178,2.0052,0.32143357,7.443106e-05,0.53370804,2.0842152,0.005756264,0.00019735318,0.41194916,2.0714571,-0.035696957,0.00012727863
7674.33333333335,0.544751,0.30815822,-0.70347625,0.9999852,0.5468145,0.26106143,-0.6629019,0.9999809,0.5510916,0.2605005,-0.66292155,0.99998677,0.5553908,0.2599265,-0.66277003,0.9999776,0.52767843,0.26016295,-0.6932557,0.99997616,0.51619285,0.25801015,-0.6932632,0.9999782,0.5022148,0.2557103,-0.693534,0.99995685,0.5449492,0.2706399,-0.35361198,0.99998903,0.46363863,0.2678675,-0.49639073,0.9999813,0.5471847,0.35749543,-0.5833612,0.99999166,0.52479655,0.36074054,-0.6249024,0.9999902,0.59288234,0.5117775,-0.1624355,0.9999677,0.3498987,0.5055728,-0.28471386,0.999739,0.63672936,0.874496,-0.43498453,0.98801255,0.28109425,0.83158904,-0.57457274,0.93229413,0.6000407,0.69932914,-1.0801313,0.99855393,0.29407203,0.6956594,-1.1565514,0.9507573,0.5930266,0.64722514,-1.1897308,0.9955604,0.3038292,0.6808051,-1.2532098,0.9152752,0.5914069,0.58988136,-1.1654104,0.9955018,0.28258857,0.5996928,-1.2507006,0.9202586,0.5880888,0.60929936,-1.0845004,0.99378467,0.30469483,0.6357249,-1.167924,0.9178199,0.5315792,1.0412948,0.018282887,0.29393196,0.3810651,1.0367945,-0.01590685,0.22180729,0.54674083,1.5540061,0.05834439,0.0044295914,0.38567534,1.556388,0.08598236,0.0015307969,0.5434262,1.9648019,0.40601334,0.00018172123,0.3794527,1.9673538,0.43662685,8.1445825e-05,0.5439189,2.023067,0.42214152,0.00020094035,0.36955297,2.0305796,0.4582475,0.000153246,0.5286381,2.1094778,0.09334658,0.00032997588,0.40237197,2.0995307,0.09553852,0.00028158003
7707.700000000017,0.5428896,0.30372387,-0.6442373,0.9999777,0.54497796,0.25718087,-0.6049183,0.99997425,0.5494715,0.2564268,-0.60492384,0.9999801,0.55396026,0.25588864,-0.6047998,0.9999713,0.52498657,0.25662,-0.628656,0.9999665,0.5129158,0.25496966,-0.6285267,0.9999653,0.498592,0.25336462,-0.6287874,0.9999416,0.5441725,0.2680046,-0.3075299,0.9999846,0.4607899,0.2670855,-0.4198573,0.99997103,0.5457512,0.35394162,-0.52986115,0.9999901,0.52279186,0.35776496,-0.5624629,0.99998784,0.59383583,0.5109795,-0.13509512,0.99996424,0.35261863,0.49844953,-0.2146443,0.9997247,0.6420326,0.8752229,-0.40269974,0.9876693,0.27507108,0.8151758,-0.49247828,0.9196969,0.5919537,0.69516844,-1.012788,0.99784863,0.25633672,0.71048015,-1.0898796,0.9164301,0.5847512,0.6410017,-1.1208936,0.9934395,0.25586295,0.7055357,-1.1884267,0.8726066,0.5846437,0.58553046,-1.095698,0.9934285,0.25594836,0.65198964,-1.1981843,0.88460624,0.5787234,0.60536486,-1.0166119,0.9911246,0.26358202,0.6605691,-1.1086279,0.8882147,0.52473235,1.0440869,0.007974849,0.3058283,0.3741303,1.03373,-0.005360728,0.22782838,0.53398824,1.5555778,0.059088998,0.0047521726,0.3748272,1.5529573,0.1153816,0.0014667293,0.52767956,1.9692014,0.3958461,0.00018400901,0.36750385,1.9656996,0.4723974,6.163426e-05,0.52815235,2.0273902,0.41115838,0.0002138594,0.35760757,2.0282073,0.49574333,0.00015152346,0.51066977,2.1130555,0.080571465,0.00029293096,0.3880499,2.0989292,0.13277414,0.00021664296
7741.066666666684,0.54323006,0.3076415,-0.66046584,0.99998343,0.5455723,0.26077902,-0.6195559,0.99997914,0.54991096,0.26012933,-0.6195619,0.9999845,0.5542895,0.25938308,-0.61937815,0.99997485,0.5264328,0.26021177,-0.6532869,0.9999765,0.51488405,0.2581882,-0.6532147,0.99997914,0.5008834,0.25595343,-0.65351045,0.99996233,0.5444198,0.26930165,-0.3138445,0.99998784,0.46186823,0.2678265,-0.4700906,0.99998724,0.5459012,0.35675,-0.5415907,0.9999906,0.52341074,0.3599202,-0.58695114,0.99999094,0.5911929,0.50820255,-0.104071125,0.99995494,0.35058928,0.5040993,-0.2948112,0.9997956,0.63454205,0.85651946,-0.34112567,0.97399956,0.29232308,0.819367,-0.57432765,0.9288785,0.5981601,0.68981576,-0.96882564,0.99630725,0.30967712,0.70691144,-1.127225,0.9433503,0.59271014,0.6354272,-1.0762079,0.9908963,0.3215475,0.7012124,-1.2245654,0.9127502,0.5878532,0.5804217,-1.057835,0.9913326,0.32031554,0.64438623,-1.2264019,0.9214426,0.5834254,0.59942526,-0.97744954,0.98834515,0.32358968,0.6522906,-1.1394122,0.91638625,0.53326344,1.0301075,0.035102766,0.10719372,0.38429582,1.0268065,-0.032475185,0.07524045,0.54812676,1.5460465,0.037960157,0.0018419237,0.38894588,1.5475612,0.019500054,0.000632142,0.5420054,1.9649688,0.36442947,5.488027e-05,0.38173643,1.9671767,0.32421768,2.0977075e-05,0.5414968,2.0246673,0.37711132,5.8664562e-05,0.37018746,2.0325809,0.3403864,4.2329117e-05,0.5316959,2.101828,0.03865015,0.00013575178,0.40883228,2.0913386,-0.04255273,9.263828e-05
7774.433333333351,0.5431561,0.3059926,-0.6357708,0.99997354,0.54530305,0.25658655,-0.59639126,0.9999708,0.54957396,0.25530845,-0.5963935,0.9999784,0.55393624,0.25431192,-0.5962365,0.99996805,0.5257439,0.25847816,-0.6279981,0.99996305,0.5135409,0.25828522,-0.62797695,0.99996305,0.49835595,0.25834185,-0.62826365,0.99993575,0.5431608,0.26672184,-0.3027489,0.99998367,0.46035495,0.27368003,-0.4490476,0.9999727,0.54516655,0.35630953,-0.52129406,0.99998534,0.52249354,0.36202043,-0.5640778,0.99998283,0.59495133,0.5169973,-0.107570656,0.99996316,0.3520696,0.5144912,-0.26539138,0.9997317,0.6394214,0.88750386,-0.3585153,0.98377234,0.27807963,0.8433942,-0.54333717,0.9427135,0.6019958,0.69382656,-0.9550596,0.9973072,0.33272696,0.68191797,-1.0556346,0.9328049,0.5898691,0.62186885,-1.0520098,0.9917768,0.33305854,0.64163667,-1.1398069,0.87939924,0.5883203,0.5654112,-1.0220896,0.9918926,0.32984537,0.57071364,-1.126563,0.88633287,0.5867552,0.5908065,-0.95707226,0.9889452,0.34954113,0.6155529,-1.0599657,0.878925,0.528561,1.0217416,0.030162616,0.20222163,0.37150356,1.0875958,-0.027508406,0.14987549,0.5417066,1.5392396,-0.015941067,0.0044252826,0.38651496,1.5346467,-0.0017635095,0.002039542,0.5375563,1.9502206,0.26587945,0.00010135633,0.37975588,1.9503063,0.26815128,5.0483566e-05,0.53817993,2.00856,0.2751926,0.00012849724,0.36728165,2.0158324,0.28075895,0.000114420516,0.5244128,2.0877752,-0.050132148,0.0002242352,0.40810993,2.0767589,-0.077518135,0.00018494778
7807.8000000000175,0.5417239,0.30687553,-0.6022815,0.99999285,0.544201,0.25569427,-0.56560165,0.99999,0.54863924,0.25463635,-0.565525,0.9999926,0.55318695,0.25372368,-0.5652586,0.9999882,0.5243667,0.25743848,-0.5973266,0.9999883,0.5122131,0.2570929,-0.59723717,0.9999883,0.49718285,0.25689715,-0.59747756,0.9999777,0.542787,0.2677977,-0.28744408,0.99999404,0.45885718,0.27337688,-0.43634912,0.9999918,0.54427594,0.3580628,-0.4946626,0.9999957,0.52113795,0.36347127,-0.53787285,0.99999547,0.59302056,0.52201116,-0.117163196,0.99998474,0.3498931,0.509098,-0.26823816,0.9998877,0.6346401,0.8897857,-0.34401596,0.98550934,0.2626983,0.8352357,-0.57873625,0.9565221,0.5976004,0.68400013,-0.89655745,0.99891317,0.3067826,0.66186494,-1.1130863,0.9729633,0.5944605,0.6365165,-0.9888157,0.99680245,0.2891348,0.6052701,-1.1986293,0.9467975,0.5878349,0.5768848,-0.9593886,0.99679357,0.29061878,0.565671,-1.180273,0.9484897,0.5840832,0.5943974,-0.8976476,0.99572754,0.3102244,0.5770987,-1.1164238,0.949253,0.52935874,1.0258683,0.026543852,0.18449275,0.36854267,1.0909292,-0.023800995,0.12734808,0.5442149,1.5356781,0.043081142,0.0015723896,0.38099715,1.5444806,0.110836774,0.00045260094,0.53940743,1.9409926,0.3662258,4.8381848e-05,0.3768085,1.939393,0.48141813,1.2523354e-05,0.5392609,1.9998953,0.38012818,4.9831397e-05,0.3671299,1.9989676,0.5067843,2.5779711e-05,0.52886945,2.080048,0.059432413,0.00010019511,0.40075403,2.0686455,0.15295577,6.0107344e-05
